Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15,Input16,Input17,Input18,Input19,Input20,Input21,Input22,Input23,Input24,Input25,Input26,Input27,Input28,Input29,Input30,Input31,Input32,Input33,Input34,Input35,Input36,Input37,Input38,Input39,Input40,Output
276942.4227069168,67301.41232343182,-7229.717226125031,76504.14617222211,-16281.021249463907,24336.424703682038,80269.00629632236,-17839.755259223693,15928.763747913417,-71204.36161100614,-39292.44914593154,23645.37897721236,59927.36052661303,-26559.716613373705,-79534.8646310304,68278.03799352863,-112124.05355980131,56534.781778378725,15428.999623617514,-62229.89300654748,131316.449294334,-8813.490395311514,-32954.39033297019,-80372.52395024142,66486.55483289133,-65295.66464669101,-13875.166557998393,-134523.88316495853,-28446.270411044054,-65851.66762416721,57662.33295417946,-71852.03451991519,31405.817035570246,-63194.45824084243,111142.52054551327,16145.62145939217,-7464.04639041577,72105.5756760644,45349.1030236842,-39639.877612737386,24.399999618530273
41092.78508389854,23502.261109615676,25317.81798565562,-27148.870217194322,44749.49282666661,20556.700575918316,45754.054981563066,-12792.739625989128,-34349.11210006079,-47839.28230018064,27374.198212182084,36493.55500273345,44380.78347503938,41957.17623226079,-48843.44786870294,27001.10368156505,-56687.41205969351,33259.287248422486,51338.54439132051,-36571.97411487115,26247.67769312688,14639.689102851798,18929.53592798036,-45060.20880355303,102546.81371609936,15325.652756383608,6001.40739826735,-26266.902459686717,-62.38532569821473,16264.447368116991,17930.15437565414,-60046.791503895234,-11556.658286348225,-73699.73570177259,72051.20196088267,-40635.99913099439,-63203.6273482859,5053.099650768627,35999.00106406204,-9568.912309745203,32.54999923706055
7533.8481984136315,21366.773049245006,27220.45542680196,-11791.519914440301,30372.423199315628,20815.163750148167,8761.095089305856,-26451.329416837558,-7519.553877452705,-6103.329159923624,20851.91714263495,15901.162740896585,23581.23132743244,20482.915372567157,-23863.670838330916,20649.230126826355,-14870.527247427219,19026.172327724267,25257.81570085146,-23098.848460391615,18471.11599416423,10176.126825996875,-488.28422113817106,-15989.035633923268,65283.648347472496,39587.492949396,-4615.707379639708,7385.0049176406865,8401.068040152932,23334.30983294903,2667.863132522475,-30343.523901689845,-32147.18237747862,-39797.81702200861,17885.764182940766,-20094.463898530415,-44149.40219536118,7450.814277606203,-9873.12259131636,-23551.222183789167,32.54999923706055
65814.16968487765,30073.472620730798,33860.69262078888,-40123.92427662029,52271.851942541165,15857.499292557324,50649.992234428595,-25418.598178850632,-40052.924299232785,-39128.354901766,38786.39884301726,41843.40443522152,49251.082854256805,60369.62066867006,-67350.48812798195,46389.55863807357,-64750.88292031373,47827.37388826684,52261.27274704555,-58728.44499169094,-466.56294852752535,36418.5550535649,26801.103181692913,-69959.12181729257,113392.03999007522,14458.235451081233,16121.381765667978,-47930.28074443203,-8651.013383971487,-6598.9794426708795,26716.716140999564,-114899.5993279991,-2241.734482641974,-61195.64853638882,70796.83728501854,-49200.40239062232,-82146.02126514298,4115.156419029449,64350.61392435981,-4213.537385865303,32.54999923706055
11604.874489179108,16850.578039878907,19243.57850877492,-12014.917636252698,26262.892242490623,20754.97243684981,23846.57533238044,-17731.520347144404,3601.242834400043,-20855.115469994005,31479.82729667694,26022.7252414297,18451.240488931133,21748.00157771459,-22706.081487010873,14236.467203216724,-26974.620490915146,8541.286288625179,32655.547597336612,-24756.762212791087,35758.973265868524,21690.86785776755,6062.801478552292,-6584.905703412405,75378.64379196872,31839.18633774375,846.9236043350085,-2911.120146704195,8075.619275004401,32861.7643627237,3645.7243191019625,-28905.718497450896,-29556.86152110638,-53470.459073267695,10132.383939544296,-28739.47638310155,-41508.558049933126,12347.467800247305,9446.022206087988,-15062.95319683188,32.54999923706055
68561.65470490484,19781.95765057206,20304.851476209125,-50139.38776906435,102065.8447989938,62983.768106545656,74830.08958479793,-14536.595215222209,18413.220880417917,-7336.398043834024,67795.11271636156,64806.07576058359,40491.28349255987,87500.39986606063,-27502.00456184682,14426.769533745895,-70650.73920747783,18143.829143473842,52810.7920445232,-26743.386701638967,-13257.584370976478,91663.94406575074,48495.9299712114,-71654.33656086451,205629.73957248218,8825.089253152371,48207.49028740437,-83545.34569151333,-43864.29533633986,49475.19336019163,87966.52784965646,-116224.64019911965,8454.063842439831,-19081.31339529357,28482.723054319344,-70084.58655330967,-86263.76399377386,61766.38951844218,136605.7327116586,29614.580928311087,32.54999923706055
55956.92872340303,21554.223078299427,24612.89522492058,-29659.392467700734,64351.64751975235,28682.93452809604,36928.79150319382,-25797.999704543097,6830.138523228451,-22616.17573465729,35494.90177933049,35901.51361132445,31433.35881804268,39592.12710584344,-50978.30879358475,34628.36045881279,-41173.02242530894,42873.38790917439,40418.4563594076,-43956.94533869449,8553.224326285874,32097.84397804425,19034.92231651312,-43522.61712077373,100739.9990489683,25079.816615128293,373.3040155926568,-18769.18648772237,-12581.865334160344,20145.81502721697,23925.056739819083,-85502.81152186036,-29277.0737898202,-78986.19689375722,57084.79952968486,-23227.255458143463,-84513.2376888668,12542.024895995944,27911.554720167613,-16415.309039267584,32.54999923706055
49306.575316484195,21299.54913291033,29674.59887202987,-18739.375485820652,42155.28198452004,28582.570127875544,26660.381021835758,-30695.075241167844,-9406.18101818299,-16869.52218189766,33372.72889535105,34719.765333215604,39474.08634186932,22673.87948111496,-40394.28829161606,22453.874452783395,-36532.998548422824,32933.04246741379,34980.9375711216,-25275.896058716164,20708.485556335087,10706.837950554005,15306.721611499232,-17127.14298137777,86348.12444983759,23849.114978617865,9697.747154128567,-19814.090773421343,13425.58134184404,15585.260935369128,-485.0739385566375,-57960.90329906295,-29155.269570033724,-59777.70850867642,35280.576367014146,-23456.889013993183,-54959.752392992785,10302.247195216676,266.61527685144995,-31326.209817045146,32.54999923706055
10335.407890873084,18818.880843824107,28462.589128072766,-7064.504075264352,26726.491787261057,28442.597619469914,13959.400305927622,-21819.606024266726,-4723.891831147996,-10699.636411314486,22471.523615447673,17611.17841055199,14168.08462077647,23275.889214239774,-21843.783913839667,14528.286946399518,-21322.869279859096,9139.259659461202,27185.579031996105,-15238.61856336586,31190.444504573326,16376.366746681986,8470.845914252437,-9085.559556506765,51597.99529642413,23157.125698928838,-950.0444496175165,-995.0202244235335,8337.246128410625,22813.43382782886,5121.64211389552,-18121.03699970499,-29522.141284506735,-39144.83444000554,19145.985437906533,-15223.069977351586,-37396.820766022225,8251.724237065808,2583.3481714902523,-21978.079274170996,32.54999923706055
82484.60585011644,52039.22989171997,48966.612696048134,-41342.834254487374,64312.62810424335,11171.416999243922,66146.59447424195,-23403.78448417627,-4798.038638217803,-64606.07036073011,38831.28334316385,21047.78907056376,56129.13284453145,43618.15945687297,-94392.99870228044,79973.31794405152,-70328.97195435762,29983.57305490939,66172.47977085783,-55735.32901025354,71665.41370698229,26076.888857990718,33820.985808541525,-90503.068229404,158591.0709892998,27924.406174799788,-24738.928688715627,-35743.3498218931,12353.532900493132,28996.799065013947,34578.6293817767,-80967.55301663974,-28183.834413353594,-141468.17730887077,105929.36983100454,-34680.4203720339,-97524.36363095579,10679.343782482674,27353.438863746724,-16456.03185442078,32.54999923706055
33415.88968205748,30611.94615856466,30426.464599773328,-20657.530915345986,38832.19896269952,39478.96593752874,31000.975628342192,-16189.398476292386,6478.046707682571,-22228.52904782995,37990.83828699857,43783.337735915506,34180.26401458015,22567.54045803296,-31043.62631169337,10367.439588569272,-26543.91030976287,11508.99303113664,31759.15798375414,-36454.80793310706,50251.50202009335,15276.339956958616,6574.793683924169,-12829.952995948302,79056.75090130874,48410.09289370143,-4529.939391487614,9855.762776929429,19035.15243960234,46784.65934153927,-4019.9466283376587,-38984.06455960071,-54087.51605025121,-88864.11032685915,22482.974242285076,-30805.11573001467,-55824.324330242714,11464.768298759138,-1358.3216910320057,-37297.03036046511,32.54999923706055
8762.911897970003,16531.626307735147,31162.783132089815,-15030.094728832186,27704.000046306624,16039.599827161313,5825.639193827774,-25096.17325710909,-15522.51289389667,-1853.3303881851223,14316.562015148143,19092.882774215057,23951.583576593526,20090.18362804446,-24167.03065359944,25233.716467988594,-13315.02546479382,5985.8431380755,22450.76477472195,-20240.793562301882,16317.290293972581,4481.321570225362,-1125.3835132124566,-14042.105357012386,64865.24422793168,38305.675380325345,-2215.3541949646133,-5359.460198015892,12957.654251863956,13206.114120719982,5647.218423564978,-31118.114010450292,-32704.722432167302,-37707.63717940282,14486.758160323772,-18405.183173358033,-38149.89378772897,-1226.3821619038717,-4355.22008159496,-22341.802125675164,32.54999923706055
63394.24205216007,10333.011188518969,8313.235255644999,41745.85099268459,63990.79155252187,100371.03691032852,22150.638630963298,-21388.451347767827,-18171.426985576338,36060.81367923355,30700.558976570093,-5575.656995640787,48246.90440987589,37304.47714388519,-18777.157017600406,8527.100452065162,-86769.58293604713,38833.8235864443,53841.72301137881,-26955.68782758618,-12086.270671888236,20277.663531181464,-66629.6646566611,16036.376996253395,127913.0920855905,45750.41118811583,16019.957745254957,-43583.54747759431,4924.129999663701,61306.98670972321,41141.323788453854,-44585.658560262076,-105150.78312018595,-34861.48708030691,-13737.303319226943,-44308.61041783597,-65742.39585650177,54907.11667210876,-10785.567200030142,-64564.31777129242,36.599998474121094
21665.184638556126,69772.84387155776,48306.31261713406,70693.94696429312,26712.38459190692,67223.23263449279,38303.32717550333,13790.549039709764,-50198.93642319133,195640.70076901407,170336.337020564,100426.50854148543,-105091.7249232151,155064.8071156923,-224831.03147104604,76417.50388104552,-249396.34010429095,-114264.04749276905,20377.890363264647,-162811.09156640642,-899.2594771079696,-29383.964097530705,-170171.73405943334,-276582.338674886,239891.674985265,293278.23110401275,-162085.06604785047,33554.137757803626,-78438.76125570256,-130331.3300467021,166147.2874158338,-217991.81268220133,-276442.77493612486,65461.10473289928,-165199.34710592157,-136188.18243848853,-157743.520596186,173437.37685078644,11727.736869576756,-99734.40773758129,36.599998474121094
3084.5678590171337,40047.879825011805,-14149.413616006648,11947.972464683276,100465.36998656909,39981.50683359755,71975.23365662605,-58348.875176424124,-31734.45529411636,12573.556125999405,72563.10825634208,-23235.2189417994,49696.77798071102,2048.9531867093747,1636.790907977522,12679.85580695264,-88352.94448676206,809.9575283341509,20120.484739223673,-61022.05074108318,44354.75385782165,-13976.302714304953,-44444.570035940094,-59807.90909882082,115974.4765843535,106658.32078770436,351.243330128688,3193.301756619454,-44667.47686571779,4018.3904448173294,41336.22848340263,-123163.39041894143,-63001.49817954993,-7771.123053329409,-57063.2798337497,-110214.6905869418,-77498.09845529145,85103.3204519742,-26859.80622820105,-32198.805688604916,36.599998474121094
40769.62646478691,93113.6454801354,54959.873330176124,195647.66194277734,91294.48683349672,157306.04814134867,82151.12983430387,-77851.1334573481,22977.647826889333,219094.7355934485,402294.1955322102,119676.35299237183,-96234.24018986733,190301.65760053127,-185290.96239706606,89489.2441939375,-402228.3281945951,-71661.56856469857,-71706.86357562405,-344445.0826481871,20685.165342920252,-233789.25827053,-344962.0968896791,-442495.7566623636,427878.91686948197,600136.4682339303,-309965.32743780257,-71699.76389488218,-150929.92993214968,-214457.11478943212,170908.9247184515,-447910.0995422336,-381846.9200611716,16021.961826256605,-251233.59066681657,-217183.7848944202,-358555.5749573435,290215.41420341993,-28661.31830574876,-216631.63346330269,36.599998474121094
3986.9217709904347,43933.51080906215,-89978.61487359849,47640.041441958114,74473.40594986318,38101.633965715824,64324.32382695238,-98876.48313092072,-72513.88807314393,48597.35402223268,129926.52252080789,-53919.67285574712,22891.918195356568,14761.951924426741,-56957.5693296697,25642.275422121165,-156638.7763792468,54594.76658137546,61501.21256990555,-106286.53296741351,38247.938640766704,-24640.46564810632,-108099.20915715506,-91073.37325512637,151123.5070468721,186960.03393551172,-39083.75587148079,-11949.508983168871,-71888.10915779273,-55541.869690847074,35925.124329085666,-180798.80163302005,-55490.07587743512,40556.627823101255,-86929.50078383838,-129192.66423077253,-92500.39363809192,159483.8128403048,-54921.59298452303,-100425.41185826676,36.599998474121094
1634.3265181282422,52763.6786761209,-74230.46068808765,45781.80630995878,120394.68755353437,8702.08128443656,102639.06476846291,-79750.54036507156,-4734.297403957973,54079.85234816346,97790.36575413741,-38770.462219318186,75059.1162836406,10634.961450429264,7142.458463793275,50941.350926552375,-121400.516941408,84995.84427623589,22179.620331750433,-99719.32085647895,21633.937385219564,-18771.335669390803,-81641.00833584217,-72098.68623227118,112799.9268455317,131991.99915169278,4358.613986739376,-12511.945594835574,-62303.89914390816,14038.110578930235,21092.262280533832,-118747.12428573125,-69989.38867419423,14579.075250790467,-27516.746721466898,-120541.05666854394,-96499.91378060765,76523.63869955303,-24724.71998936003,-28632.03169147246,36.599998474121094
-1467.6542704004169,45495.13905995772,-17642.827640951273,45906.6916107207,79255.56406998147,25862.271896365037,73186.42471540089,-85092.89858448831,-31192.82844434649,3647.8051908170814,103656.9987722396,-954.6681937685639,32267.022416194854,-12501.679380345406,-56328.61745544275,8379.728371727382,-92426.70974963014,-2501.854141225639,67634.16357342443,-52688.83322512076,54137.70278378627,-13278.996188535366,-52273.40160146038,-56441.5777715952,132232.38641000775,95808.729550409,-49304.83575154503,-29009.831238749222,-66634.502484441,1072.0487672897016,65121.13578314294,-109482.63837932773,-34736.36341989158,36512.88331426583,-72950.41501040236,-114252.15601104374,-59303.82584034636,104837.30967638348,-7949.560480811326,5712.492869667175,36.599998474121094
